Anime_id,Title,Genre,Type,Producer,Studio,Rating,ScoredBy,Popularity,Members,Episodes,Source,Aired,Link,,,,,
12781,Yoshimoto Muchikko Monogatari,,TV,,,5.62,,13696,185,,,"Oct 26, 1998 to Nov 5, 1999",https://myanimelist.net/anime/12781/Yoshimoto_Muchikko_Monogatari,,,,,
40210,Yorugao,,,,,,,16001,64,,,2-Aug-19,https://myanimelist.net/anime/40210/Yorugao,,,,,
40117,Yichang Shengwu Jianwenlu Specials,,,,,,,12922,236,,,"Jun 28, 2019 to Sep 20, 2019",https://myanimelist.net/anime/40117/Yichang_Shengwu_Jianwenlu_Specials,,,,,
28201,Yeonghongibyeong Lazenca,,TV,,,5.45,,13066,222,,,"Nov 3, 1997 to 1998",https://myanimelist.net/anime/28201/Yeonghongibyeong_Lazenca,,,,,
5468,Yattokame Tanteidan,,TV,,,6.5,,12646,251,,,"Oct 7, 2007 to Jan 6, 2008",https://myanimelist.net/anime/5468/Yattokame_Tanteidan,,,,,
8139,Shin Minashigo Hutch,,TV,,,6.62,,11156,465,,,"Apr 5, 1974 to Sep 27, 1974",https://myanimelist.net/anime/8139/Shin_Minashigo_Hutch,,,,,
15119,Senran Kagura,,TV,,,6.48,,1156,94942,,,"Jan 6, 2013 to Mar 24, 2013",https://myanimelist.net/anime/15119/Senran_Kagura,,,,,
864,Mobile Suit Gundam SEED MSV Astray,,OVA,,,6.46,,4427,9514,,,"Mar 1, 2004 to Jul 1, 2004",https://myanimelist.net/anime/864/Mobile_Suit_Gundam_SEED_MSV_Astray,,,,,
40695,Zou da Zou,,,,,,,16269,41,,,1-Feb-04,https://myanimelist.net/anime/40695/Zou_da_Zou,,,,,
11097,Zou no Inai Doubutsuen,,Movie,,,6.07,,13526,193,,,20-Mar-82,https://myanimelist.net/anime/11097/Zou_no_Inai_Doubutsuen,,,,,
12759,Zoku Zoku Mura no Obake-tachi,,OVA,,,6.33,,14247,156,,,"Feb 21, 1996 to Apr 21, 1999",https://myanimelist.net/anime/12759/Zoku_Zoku_Mura_no_Obake-tachi,,,,,
40465,Chuubyou Gekihatsu Boy Special,,,,,,,8328,1696,,,25-Mar-20,https://myanimelist.net/anime/40465/Chuubyou_Gekihatsu_Boy_Special,,,,,
40473,Chou Futsuu Toshi Kashiwa Densetsu,,,,,,,13405,268,,,"Jul, 2020 to ?",https://myanimelist.net/anime/40473/Chou_Futsuu_Toshi_Kashiwa_Densetsu,,,,,
40294,Karakuri Piero wo Utattemita,,,,,,,14476,148,,,25-Aug-19,https://myanimelist.net/anime/40294/Karakuri_Piero_wo_Utattemita,,,,,
40960,Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,,,,,,,16324,51,,,Not available,https://myanimelist.net/anime/40960/Cheat_Kusushi_no_Slow_Life__Isekai_ni_Tsukurou_Drugstore,,,,,
39576,Goblin Slayer: Goblin's Crown,,,,,,,1551,67275,,,1-Feb-20,https://myanimelist.net/anime/39576/Goblin_Slayer__Goblins_Crown,,,,,
39463,Gleipnir,,,,,,,5754,6456,,,"Apr, 2020 to ?",https://myanimelist.net/anime/39463/Gleipnir,,,,,
40421,Given Movie,,,,,,,3682,15424,,,2020,https://myanimelist.net/anime/40421/Given_Movie,,,,,
40656,Girls & Panzer: Taiyaki War!,,,,,,,8097,1881,,,27-Feb-20,https://myanimelist.net/anime/40656/Girls___Panzer__Taiyaki_War,,,,,
8194,Akuma-kun,,TV,,,6.46,,10355,666,,,"Apr 15, 1989 to Mar 24, 1990",https://myanimelist.net/anime/8194/Akuma-kun,,,,,
4440,Sugata Sanshirou,,Special,,,6.65,,11751,357,,,8-Jun-81,https://myanimelist.net/anime/4440/Sugata_Sanshirou,,,,,
6251,Sketchbook: Full Color's Picture Drama,,Special,,,6.49,,8057,1908,,,"Jan 25, 2008 to Jun 25, 2008",https://myanimelist.net/anime/6251/Sketchbook__Full_Colors_Picture_Drama,,,,,
13769,Kamen no Ninja Akakage,,TV,,,6.89,,11097,480,,,"Oct 13, 1987 to Mar 22, 1988",https://myanimelist.net/anime/13769/Kamen_no_Ninja_Akakage,,,,,
2601,Juusenki L-Gaim III: Full Metal Soldier,,OVA,,,6.5,,9993,792,,,28-Mar-87,https://myanimelist.net/anime/2601/Juusenki_L-Gaim_III__Full_Metal_Soldier,,,,,
11268,Ganso Tensai Bakabon,,TV,,,6.75,,10497,630,,,"Oct 6, 1975 to Sep 26, 1977",https://myanimelist.net/anime/11268/Ganso_Tensai_Bakabon,,,,,
5131,Groizer X,,TV,,,6.53,,10712,562,,,"Jul 1, 1976 to Mar 31, 1977",https://myanimelist.net/anime/5131/Groizer_X,,,,,
5476,Fushigi na Melmo,,TV,,,6.62,,9782,882,,,"Oct 3, 1971 to Mar 26, 1972",https://myanimelist.net/anime/5476/Fushigi_na_Melmo,,,,,
769,Burn Up! W,,OVA,,,6.5,,4852,7560,,,"Apr 10, 1996 to Sep 26, 1996",https://myanimelist.net/anime/769/Burn_Up_W,,,,,
819,Boku wa Imouto ni Koi wo Suru,,OVA,,,6.57,,2362,34621,,,18-May-05,https://myanimelist.net/anime/819/Boku_wa_Imouto_ni_Koi_wo_Suru,,,,,
10924,Queen's Blade OVA,,OVA,,,6.52,,3935,12605,,,"Oct 29, 2011 to Jan 28, 2012",https://myanimelist.net/anime/10924/Queens_Blade_OVA,,,,,
21695,Pokemon XY SP: Road to Kalos,,Special,,,6.56,,5846,4829,,,10-Oct-13,https://myanimelist.net/anime/21695/Pokemon_XY_SP__Road_to_Kalos,,,,,
39506,Phantasy Star Online 2: Episode Oracle,,,,,,,4124,11326,,,"Oct 7, 2019 to ?",https://myanimelist.net/anime/39506/Phantasy_Star_Online_2__Episode_Oracle,,,,,
382,Futari Ecchi,,OVA,,,6.55,,2739,26681,,,"Jul 26, 2002 to Jan 22, 2004",https://myanimelist.net/anime/382/Futari_Ecchi,,,,,
14693,Yurumates 3D Plus,,TV,,,6.52,,6257,4038,,,"Jul 3, 2012 to Sep 25, 2012",https://myanimelist.net/anime/14693/Yurumates_3D_Plus,,,,,
12905,Tsuki ga Noboru made ni,,OVA,,,5.88,,10262,697,,,8-Nov-91,https://myanimelist.net/anime/12905/Tsuki_ga_Noboru_made_ni,,,,,
2571,Mitsubachi Maya no Bouken,,TV,,,6.43,,5258,6257,,,"Apr 1, 1975 to Apr 20, 1976",https://myanimelist.net/anime/2571/Mitsubachi_Maya_no_Bouken,,,,,
2881,Chinmoku no Kantai,,OVA,,,6.57,,8493,1585,,,"Dec 18, 1995 to Jan 25, 1998",https://myanimelist.net/anime/2881/Chinmoku_no_Kantai,,,,,
40540,Sword Art Online: Alicization - War of Underworld 2nd Season,,,,,,,16336,16098,,,"Apr, 2020 to ?",https://myanimelist.net/anime/40540/Sword_Art_Online__Alicization_-_War_of_Underworld_2nd_Season,,,,,
4312,Hokuto no Ken: Toki-den,,OVA,,,7.45,,5373,5913,,,26-Mar-08,https://myanimelist.net/anime/4312/Hokuto_no_Ken__Toki-den,,,,,
39486,Gintama (Shinsaku),,,,,,,8394,1848,,,2021,https://myanimelist.net/anime/39486/Gintama_Shinsaku,,,,,
40417,Fruits Basket 2nd Season,,,,,,,2575,30985,,,2020 to ?,https://myanimelist.net/anime/40417/Fruits_Basket_2nd_Season,,,,,
476,Ginban Kaleidoscope,,TV,,,7.48,,2224,39073,,,"Oct 9, 2005 to Dec 25, 2005",https://myanimelist.net/anime/476/Ginban_Kaleidoscope,,,,,
40453,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II OVA,,,,,,,3710,14742,,,29-Jan-20,https://myanimelist.net/anime/40453/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_II_OVA,,,,,
40454,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,,,,,,,1841,54347,,,"Jul, 2020",https://myanimelist.net/anime/40454/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_III,,,,,
40906,Dragon Quest: Dai no Daibouken (2020),,,,,,,16325,803,,,"Oct, 2020 to ?",https://myanimelist.net/anime/40906/Dragon_Quest__Dai_no_Daibouken_2020,,,,,
40526,"Dragon, Ie wo Kau.",,,,,,,12900,254,,,Not available,https://myanimelist.net/anime/40526/Dragon_Ie_wo_Kau,,,,,
40852,Dr. Stone: Stone Wars,,,,,,,1874,63268,,,2020 to ?,https://myanimelist.net/anime/40852/Dr_Stone__Stone_Wars,,,,,
39681,Dig Delight Direct Drive DJ,,,,,,,15271,116,,,Not available,https://myanimelist.net/anime/39681/Dig_Delight_Direct_Drive_DJ,,,,,
12661,Light Lag,,Music,,,6.66,,9015,1271,,,27-Jul-11,https://myanimelist.net/anime/12661/Light_Lag,,,,,
39764,Detective Conan Movie 24: Hiiro no Dangan,,,,,,,9151,1209,,,17-Apr-20,https://myanimelist.net/anime/39764/Detective_Conan_Movie_24__Hiiro_no_Dangan,,,,,
6472,Gakkou no Kowai Uwasa: Hanako-san ga Kita!!,,TV,,,6.63,,9219,1156,,,"Aug 15, 1994 to Dec 29, 1995",https://myanimelist.net/anime/6472/Gakkou_no_Kowai_Uwasa__Hanako-san_ga_Kita,,,,,
40752,Bishounen Series,,,,,,,11616,448,,,Not available,https://myanimelist.net/anime/40752/Bishounen_Series,,,,,
40935,Beastars 2nd Season,,,,,,,16321,16035,,,Not available,https://myanimelist.net/anime/40935/Beastars_2nd_Season,,,,,
39555,Baki 2nd Season,,,,,,,3870,13321,,,Not available,https://myanimelist.net/anime/39555/Baki_2nd_Season,,,,,
40550,Assault Lily: Bouquet,,,,,,,8185,2097,,,"Jul, 2020 to ?",https://myanimelist.net/anime/40550/Assault_Lily__Bouquet,,,,,
40137,ARP Backstage Pass,,,,,,,9303,1137,,,"Jan 13, 2020 to ?",https://myanimelist.net/anime/40137/ARP_Backstage_Pass,,,,,
40507,Arifureta Shokugyou de Sekai Saikyou 2nd Season,,,,,,,2520,32735,,,Not available,https://myanimelist.net/anime/40507/Arifureta_Shokugyou_de_Sekai_Saikyou_2nd_Season,,,,,
40677,Argonavis from BanG Dream!,,,,,,,11019,619,,,"Apr, 2020 to ?",https://myanimelist.net/anime/40677/Argonavis_from_BanG_Dream,,,,,
40215,Aggressive Retsuko (ONA) 3rd Season,,,,,,,7204,2995,,,Not available,https://myanimelist.net/anime/40215/Aggressive_Retsuko_ONA_3rd_Season,,,,,
40679,2.43: Seiin Koukou Danshi Volley-bu,,,,,,,12339,320,,,Not available,https://myanimelist.net/anime/40679/243__Seiin_Koukou_Danshi_Volley-bu,,,,,
13455,Zumomo to Nupepe,,TV,,,7,,12647,252,,,"Apr 3, 2012 to Feb 26, 2013",https://myanimelist.net/anime/13455/Zumomo_to_Nupepe,,,,,
40166,Zoids Wild Zero,,,,,,,9888,843,,,"Oct 4, 2019 to ?",https://myanimelist.net/anime/40166/Zoids_Wild_Zero,,,,,
40182,Zhu Zhu Xia: Bukesiyi De Shijie,,,,,,,15935,69,,,5-Jul-19,https://myanimelist.net/anime/40182/Zhu_Zhu_Xia__Bukesiyi_De_Shijie,,,,,
5337,Bakugan Battle Brawlers: New Vestroia,,TV,,,6.5,,2435,32865,,,"Apr 12, 2009 to May 9, 2010",https://myanimelist.net/anime/5337/Bakugan_Battle_Brawlers__New_Vestroia,,,,,
23315,Zettai Zetsumei Dangerous Jiisan Special-ban,,Special,,,6.8,,14267,153,,,30-Dec-03,https://myanimelist.net/anime/23315/Zettai_Zetsumei_Dangerous_Jiisan_Special-ban,,,,,
22249,Yodaka no Hoshi,,Movie,,,6.56,,8040,1933,,,2013,https://myanimelist.net/anime/22249/Yodaka_no_Hoshi,,,,,
40148,7��22��,,,,,,,5436,5834,,,"Jan 11, 2020 to ?",https://myanimelist.net/anime/40148/22_7,,,,,
40602,7 Seeds 2nd Season,,,,,,,6310,4235,,,2020,https://myanimelist.net/anime/40602/7_Seeds_2nd_Season,,,,,
40272,A3! Season Autumn & Winter,,,,,,,9618,1073,,,"Jul, 2020 to Sep, 2020",https://myanimelist.net/anime/40272/A3_Season_Autumn___Winter,,,,,
39610,ACCA: 13-ku Kansatsu-ka - Regards,,,,,,,5474,5663,,,14-Feb-20,https://myanimelist.net/anime/39610/ACCA__13-ku_Kansatsu-ka_-_Regards,,,,,
40613,Altered Carbon: Resleeved,,,,,,,13479,246,,,2020,https://myanimelist.net/anime/40613/Altered_Carbon__Resleeved,,,,,
40128,Arte,,,,,,,7053,3713,,,"Apr, 2020 to ?",https://myanimelist.net/anime/40128/Arte,,,,,
40532,Appare-Ranman!,,,,,,,7319,2884,,,Not available,https://myanimelist.net/anime/40532/Appare-Ranman,,,,,
40060,BNA,,,,,,,5414,6742,,,"Apr, 2020 to ?",https://myanimelist.net/anime/40060/BNA,,,,,
40904,Bokutachi no Remake,,,,,,,16322,563,,,Not available,https://myanimelist.net/anime/40904/Bokutachi_no_Remake,,,,,
40934,Bungou to Alchemist: Shinpan no Haguruma,,,,,,,16323,49,,,"Apr, 2020 to ?",https://myanimelist.net/anime/40934/Bungou_to_Alchemist__Shinpan_no_Haguruma,,,,,
40416,Date A Bullet,,,,,,,3068,22507,,,Not available,https://myanimelist.net/anime/40416/Date_A_Bullet,,,,,
12611,Sengoku Collection,,TV,,,6.54,,3195,20086,,,"Apr 6, 2012 to Sep 28, 2012",https://myanimelist.net/anime/12611/Sengoku_Collection,,,,,
40329,Crayon Shin-chan Movie 28: Gekitotsu! Rakugaki Kingdom to Hobo Yonin no Yuusha,,,,,,,13645,188,,,24-Apr-20,https://myanimelist.net/anime/40329/Crayon_Shin-chan_Movie_28__Gekitotsu_Rakugaki_Kingdom_to_Hobo_Yonin_no_Yuusha,,,,,
40722,Deemo the Movie,,,,,,,10267,809,,,2020,https://myanimelist.net/anime/40722/Deemo_the_Movie,,,,,
9395,Miyanishi Tatsuya Gekijou: Omae Umasou da na,,TV,,,6.58,,9256,1144,,,"Oct 4, 2010 to Oct 29, 2010",https://myanimelist.net/anime/9395/Miyanishi_Tatsuya_Gekijou__Omae_Umasou_da_na,,,,,
40623,Dokyuu Hentai HxEros,,,,,,,8806,1600,,,Not available,https://myanimelist.net/anime/40623/Dokyuu_Hentai_HxEros,,,,,
39519,Dragon's Dogma,,,,,,,11030,522,,,Not available,https://myanimelist.net/anime/39519/Dragons_Dogma,,,,,
39728,Eden (ONA),,,,,,,10666,627,,,2020,https://myanimelist.net/anime/39728/Eden_ONA,,,,,
40956,Enen no Shouboutai: Ni no Shou,,,,,,,16326,13877,,,"Jul, 2020 to ?",https://myanimelist.net/anime/40956/Enen_no_Shouboutai__Ni_no_Shou,,,,,
40488,Futsal Boys!!!!!,,,,,,,14357,201,,,Not available,https://myanimelist.net/anime/40488/Futsal_Boys,,,,,
40358,Gal to Kyouryuu,,,,,,,8997,1479,,,"Apr, 2020 to ?",https://myanimelist.net/anime/40358/Gal_to_Kyouryuu,,,,,
8115,Uchuu Show e Youkoso,,Movie,,,7.5,,3360,18049,,,18-Feb-10,https://myanimelist.net/anime/8115/Uchuu_Show_e_Youkoso,,,,,
28861,Takamiya Nasuno Desu!: Teekyuu Spin-off,,TV,,,6.57,,4111,11434,,,"Apr 7, 2015 to Jun 23, 2015",https://myanimelist.net/anime/28861/Takamiya_Nasuno_Desu__Teekyuu_Spin-off,,,,,
9202,Seikon no Qwaser: Jotei no Shouzou,,OVA,,,6.56,,3142,20623,,,20-Oct-10,https://myanimelist.net/anime/9202/Seikon_no_Qwaser__Jotei_no_Shouzou,,,,,
14267,Persona 4 the Animation: The Factor of Hope,,Movie,,,7.52,,3721,14504,,,9-Jun-12,https://myanimelist.net/anime/14267/Persona_4_the_Animation__The_Factor_of_Hope,,,,,
770,Pale Cocoon,,OVA,,,7.53,,1770,55328,,,10-Dec-05,https://myanimelist.net/anime/770/Pale_Cocoon,,,,,
11179,Papa no Iukoto wo Kikinasai!,,TV,,,7.51,,773,143822,,,"Jan 11, 2012 to Mar 28, 2012",https://myanimelist.net/anime/11179/Papa_no_Iukoto_wo_Kikinasai,,,,,
22197,Yuuto-kun ga Iku Movie,,Movie,,,6.5,,14574,138,,,31-May-14,https://myanimelist.net/anime/22197/Yuuto-kun_ga_Iku_Movie,,,,,
40238,Yumemi no E,,,,,,,13585,189,,,23-Aug-19,https://myanimelist.net/anime/40238/Yumemi_no_E,,,,,
10298,Kaichou wa Maid-sama!: Goshujinsama to Asonjao�?,Kaichou wa Maid-sama!  special that was included on a DVD released with the LaLa magazine. Features character introductions and voice swapping comedy.,,,7.41,,1658,60451,,,24-Jul-10,https://myanimelist.net/anime/10298/Kaichou_wa_Maid-sama__Goshujinsama_to_Asonjao%E2%99%A5,,,,,,
1570,Happiness!,,TV,,,6.56,,2559,30117,,,"Oct 6, 2006 to Dec 22, 2006",https://myanimelist.net/anime/1570/Happiness,,,,,
5454,Yoku Wakaru Gendai Mahou,,TV,,,6.58,,3096,21197,,,"Jul 12, 2009 to Sep 27, 2009",https://myanimelist.net/anime/5454/Yoku_Wakaru_Gendai_Mahou,,,,,
685,To Heart: Remember My Memories,,TV,,,6.57,,4975,7136,,,"Oct 2, 2004 to Dec 25, 2004",https://myanimelist.net/anime/685/To_Heart__Remember_My_Memories,,,,,
10917,Pokemon: Pikachu no Fuyuyasumi (2001),,OVA,,,6.64,,5153,6565,,,22-Dec-00,https://myanimelist.net/anime/10917/Pokemon__Pikachu_no_Fuyuyasumi_2001,,,,,
10361,Macross F: Choujikuu Gekijou,,OVA,,,6.72,,7186,2760,,,3-Feb-11,https://myanimelist.net/anime/10361/Macross_F__Choujikuu_Gekijou,,,,,
8839,Gundam Neo Experience 0087: Green Divers,,Movie,,,6.63,,7337,2597,,,10-Aug-01,https://myanimelist.net/anime/8839/Gundam_Neo_Experience_0087__Green_Divers,,,,,
39523,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,,,,,,,1362,79880,,,"Oct 3, 2019 to Dec 19, 2019",https://myanimelist.net/anime/39523/Choujin_Koukousei-tachi_wa_Isekai_demo_Yoyuu_de_Ikinuku_you_desu,,,,,
12921,Morita-san wa Mukuchi. Specials,,Special,,,6.62,,6552,3604,,,27-Jan-12,https://myanimelist.net/anime/12921/Morita-san_wa_Mukuchi_Specials,,,,,
23399,Minami no Shima no Dera-chan,,Movie,,,6.55,,3765,14144,,,26-Apr-14,https://myanimelist.net/anime/23399/Minami_no_Shima_no_Dera-chan,,,,,
8140,Konchuu Monogatari Minashigo Hutch (1989),,TV,,,6.6,,9994,790,,,"Jul 21, 1989 to Aug 31, 1990",https://myanimelist.net/anime/8140/Konchuu_Monogatari_Minashigo_Hutch_1989,,,,,
4371,Uchuu Senshi Baldios (Movie),,Movie,,,6.65,,9820,869,,,29-Dec-81,https://myanimelist.net/anime/4371/Uchuu_Senshi_Baldios_Movie,,,,,
8956,Denkou Chou Tokkyuu Hikarian,,TV,,,6.84,,11299,435,,,"Apr 7, 2002 to Mar 30, 2003",https://myanimelist.net/anime/8956/Denkou_Chou_Tokkyuu_Hikarian,,,,,
6226,Utawarerumono Recaps,,Special,,,6.62,,6642,3482,,,"Nov 22, 2006 to Dec 21, 2006",https://myanimelist.net/anime/6226/Utawarerumono_Recaps,,,,,
8949,Tottoko Hamtarou OVA 2: Hamuchanzu no Takara Sagashi Daisaku - Hamuha! Suteki na Umi no Natsuyasumi,,OVA,,,6.54,,9306,1113,,,1-Mar-03,https://myanimelist.net/anime/8949/Tottoko_Hamtarou_OVA_2__Hamuchanzu_no_Takara_Sagashi_Daisaku_-_Hamuha_Suteki_na_Umi_no_Natsuyasumi,,,,,
417,Ragnarök The Animation,,TV,,,6.57,,2178,40297,,,"Apr 7, 2004 to Sep 29, 2004",https://myanimelist.net/anime/417/Ragnar%C3%B6k_The_Animation,,,,,
24175,Nozo x Kimi,,OVA,,,6.63,,3004,22718,,,"Aug 18, 2014 to Feb 18, 2015",https://myanimelist.net/anime/24175/Nozo_x_Kimi,,,,,
37291,Mo Ri Shu Guang,,,,,,,7408,2529,,,"May 20, 2018 to Sep 30, 2018",https://myanimelist.net/anime/37291/Mo_Ri_Shu_Guang,,,,,
40172,Lucky☆Orb feat. Hatsune Miku,,,,,,,13852,187,,,6-May-19,https://myanimelist.net/anime/40172/Lucky%E2%98%86Orb_feat_Hatsune_Miku,,,,,
13159,Kuromajo-san ga Tooru!!,,TV,,,6.54,,4930,7291,,,"Apr 4, 2012 to Feb 19, 2014",https://myanimelist.net/anime/13159/Kuromajo-san_ga_Tooru,,,,,
8109,Tottoko Hamtarou Movie 4: Hamtaro to Fushigi no Oni no Emon Tou,,Movie,,,6.6,,8857,1362,,,23-Dec-04,https://myanimelist.net/anime/8109/Tottoko_Hamtarou_Movie_4__Hamtaro_to_Fushigi_no_Oni_no_Emon_Tou,,,,,
10324,Tono to Issho: Gantai no Yabou,,TV,,,6.73,,7404,2520,,,"Apr 5, 2011 to Jun 21, 2011",https://myanimelist.net/anime/10324/Tono_to_Issho__Gantai_no_Yabou,,,,,
3712,Zero no Tsukaima: Princesses no Rondo,,TV,,,7.6,,304,319571,,,"Jul 7, 2008 to Sep 22, 2008",https://myanimelist.net/anime/3712/Zero_no_Tsukaima__Princesses_no_Rondo,,,,,
2572,Fushigi no Kuni no Alice,,TV,,,6.52,,7646,2268,,,"Oct 10, 1983 to Mar 26, 1984",https://myanimelist.net/anime/2572/Fushigi_no_Kuni_no_Alice,,,,,
852,Gokinjo Monogatari,,TV,,,7.56,,4202,10770,,,"Sep 10, 1995 to Sep 1, 1996",https://myanimelist.net/anime/852/Gokinjo_Monogatari,,,,,
39619,BanG Dream! Film Live,,,,,,,6452,3742,,,13-Sep-19,https://myanimelist.net/anime/39619/BanG_Dream_Film_Live,,,,,
8145,Gegege no Kitarou: Nippon Bakuretsu,,Movie,,,6.48,,10074,757,,,20-Dec-08,https://myanimelist.net/anime/8145/Gegege_no_Kitarou__Nippon_Bakuretsu,,,,,
37831,Sword Art Online Alternative: Gun Gale Online - Refrain,,,,,,,3085,21497,,,13-May-18,https://myanimelist.net/anime/37831/Sword_Art_Online_Alternative__Gun_Gale_Online_-_Refrain,,,,,
8966,Tottoko Hamtarou OVA 4: Hamuchanzu no Mezase! Hamuhamu Kin Medal - Hashire! Hashire! Daisakusen,,OVA,,,6.55,,9374,1075,,,1-Dec-04,https://myanimelist.net/anime/8966/Tottoko_Hamtarou_OVA_4__Hamuchanzu_no_Mezase_Hamuhamu_Kin_Medal_-_Hashire_Hashire_Daisakusen,,,,,
40178,Null Peta,,,,,,,3908,12816,,,"Oct 4, 2019 to Dec 20, 2019",https://myanimelist.net/anime/40178/Null_Peta,,,,,
12441,"Soukou Kihei Votoms Vol.II: Highlights from the ""A.T.Votoms""",,OVA,,,6.55,,10979,509,,,20-Jul-85,https://myanimelist.net/anime/12441/Soukou_Kihei_Votoms_VolII__Highlights_from_the_ATVotoms,,,,,
14753,Hori-san to Miyamura-kun,,OVA,,,7.43,,1880,50864,,,"Sep 26, 2012 to Dec 14, 2018",https://myanimelist.net/anime/14753/Hori-san_to_Miyamura-kun,,,,,
9135,Fullmetal Alchemist: The Sacred Star of Milos,,Movie,,,7.5,,871,129907,,,2-Jul-11,https://myanimelist.net/anime/9135/Fullmetal_Alchemist__The_Sacred_Star_of_Milos,,,,,
408,Final Fantasy VII: Last Order,,OVA,,,7.46,,1739,56501,,,14-Sep-05,https://myanimelist.net/anime/408/Final_Fantasy_VII__Last_Order,,,,,
8460,Mirai Nikki OVA,,OVA,,,7.51,,659,166906,,,9-Dec-10,https://myanimelist.net/anime/8460/Mirai_Nikki_OVA,,,,,
483,Kurau Phantom Memory,,TV,,,7.46,,2911,24070,,,"Jun 25, 2004 to Dec 16, 2004",https://myanimelist.net/anime/483/Kurau_Phantom_Memory,,,,,
714,High School! Kimengumi,,TV,,,7.45,,7652,2263,,,"Oct 20, 1985 to Oct 3, 1987",https://myanimelist.net/anime/714/High_School_Kimengumi,,,,,
24763,Robot Girls Z Specials,,Special,,,6.48,,7528,2384,,,"Jun 13, 2014 to Aug 8, 2014",https://myanimelist.net/anime/24763/Robot_Girls_Z_Specials,,,,,
15095,Shin Koihime†Musou OVA Omake,,Special,,,6.61,,8699,1460,,,7-Jul-10,https://myanimelist.net/anime/15095/Shin_Koihime%E2%80%A0Musou_OVA_Omake,,,,,
15015,Shin Koihime†Musou: Otome Tairan OVA Omake,,Special,,,6.61,,8726,1440,,,2-Feb-11,https://myanimelist.net/anime/15015/Shin_Koihime%E2%80%A0Musou__Otome_Tairan_OVA_Omake,,,,,
1880,Midnight Eye: Gokuu II,,OVA,,,6.44,,6888,3161,,,22-Dec-89,https://myanimelist.net/anime/1880/Midnight_Eye__Gokuu_II,,,,,
4437,Naruto: Shippuuden Movie 2 - Kizuna,,Movie,,,7.43,,741,149455,,,2-Aug-08,https://myanimelist.net/anime/4437/Naruto__Shippuuden_Movie_2_-_Kizuna,,,,,
10918,Kowarekake no Orgel (Movie),,Movie,,,7.52,,3872,13054,,,11-Sep-10,https://myanimelist.net/anime/10918/Kowarekake_no_Orgel_Movie,,,,,
39849,Kyouryuu Shoujo Gauko,,,,,,,11808,347,,,22-Nov-19,https://myanimelist.net/anime/39849/Kyouryuu_Shoujo_Gauko,,,,,
9014,Kuttsukiboshi,,OVA,,,6.46,,2471,31973,,,"Aug 16, 2010 to May 11, 2012",https://myanimelist.net/anime/9014/Kuttsukiboshi,,,,,
13807,Corpse Party: Missing Footage,,OVA,,,6.38,,1177,92452,,,2-Aug-12,https://myanimelist.net/anime/13807/Corpse_Party__Missing_Footage,,,,,
39545,Fragtime,,,,,,,4315,10152,,,22-Nov-19,https://myanimelist.net/anime/39545/Fragtime,,,,,
11919,Zoku Attacker You! Kin Medal e no Michi,,TV,,,6.2,,10264,695,,,2008,https://myanimelist.net/anime/11919/Zoku_Attacker_You_Kin_Medal_e_no_Michi,,,,,
13843,Wild Adapter,,OVA,,,6.36,,5135,6599,,,"Mar 26, 2014 to Sep 30, 2015",https://myanimelist.net/anime/13843/Wild_Adapter,,,,,
915,Ginga Densetsu Weed,,TV,,,7.31,,4199,10788,,,"Nov 3, 2005 to May 11, 2006",https://myanimelist.net/anime/915/Ginga_Densetsu_Weed,,,,,
1856,Kimi ga Nozomu Eien: Ayu Mayu Gekijou,,ONA,,,6.32,,5566,5410,,,"Sep 29, 2006 to Feb 23, 2007",https://myanimelist.net/anime/1856/Kimi_ga_Nozomu_Eien__Ayu_Mayu_Gekijou,,,,,
7781,Gothicmade: Hana no Utame,,Movie,,,5.93,,7154,2803,,,1-Nov-12,https://myanimelist.net/anime/7781/Gothicmade__Hana_no_Utame,,,,,
8149,Gegege no Kitarou (1968 Movie),,Movie,,,6.37,,9922,822,,,21-Jul-68,https://myanimelist.net/anime/8149/Gegege_no_Kitarou_1968_Movie,,,,,
12657,Tongari Boushi no Memole: Marielle no Housekibako,,OVA,,,6.4,,11649,376,,,16-Mar-85,https://myanimelist.net/anime/12657/Tongari_Boushi_no_Memole__Marielle_no_Housekibako,,,,,
13409,Moyashimon Returns,,TV,,,7.25,,3145,20585,,,"Jul 6, 2012 to Sep 14, 2012",https://myanimelist.net/anime/13409/Moyashimon_Returns,,,,,
3223,Kiddy Grade: Truth Dawn,,Movie,,,7.34,,6408,3813,,,1-Sep-07,https://myanimelist.net/anime/3223/Kiddy_Grade__Truth_Dawn,,,,,
6463,Hoshi wo Katta Hi,,Movie,,,7.28,,5710,5094,,,3-Jan-06,https://myanimelist.net/anime/6463/Hoshi_wo_Katta_Hi,,,,,
39568,Tarareba,,,,,,,14389,149,,,13-Dec-17,https://myanimelist.net/anime/39568/Tarareba,,,,,
